ID,score
42983,3.0
42984,3.0
42985,3.0
42986,4.0
42987,2.0
42988,3.0
42989,3.0
42990,2.0
42991,2.0
42992,2.0
42993,3.0
42994,4.0
42995,3.0
42996,3.0
42997,2.0
42998,4.0
42999,3.0
43000,4.0
43001,3.0
43002,4.0
43003,3.0
43004,2.0
43005,3.0
43006,3.0
43007,3.0
43008,3.0
43009,3.0
43010,3.0
43011,3.0
43012,3.0
43013,4.0
43014,3.0
43015,2.0
43016,3.0
43017,3.0
43018,4.0
43019,4.0
43020,3.0
43021,4.0
43022,2.0
43023,2.0
43024,3.0
43025,3.0
43026,3.0
43027,3.0
43028,3.0
43029,2.0
43030,4.0
43031,3.0
43032,3.0
43033,4.0
43034,3.0
43035,3.0
43036,2.0
43037,3.0
43038,3.0
43039,4.0
43040,3.0
43041,5.0
43042,3.0
43043,3.0
43044,3.0
43045,4.0
43046,3.0
43047,3.0
43048,4.0
43049,4.0
43050,4.0
43051,3.0
43052,3.0
43053,4.0
43054,2.0
43055,4.0
43056,3.0
43057,4.0
43058,3.0
43059,4.0
43060,2.0
43061,4.0
43062,2.0
43063,4.0
43064,3.0
43065,4.0
43066,4.0
43067,4.0
43068,3.0
43069,3.0
43070,3.0
43071,3.0
43072,4.0
43073,3.0
43074,2.0
43075,3.0
43076,4.0
43077,2.0
43078,2.0
43079,3.0
43080,2.0
43081,1.0
43082,4.0
43083,4.0
43084,4.0
43085,3.0
43086,4.0
43087,4.0
43088,4.0
43089,4.0
43090,4.0
43091,4.0
43092,3.0
43093,4.0
43094,3.0
43095,3.0
43096,3.0
43097,4.0
43098,2.0
43099,3.0
43100,3.0
43101,2.0
43102,3.0
43103,3.0
43104,3.0
43105,4.0
43106,4.0
43107,4.0
43108,2.0
43109,3.0
43110,4.0
43111,3.0
43112,3.0
43113,3.0
43114,4.0
43115,5.0
43116,3.0
43117,1.0
43118,4.0
43119,4.0
43120,2.0
43121,3.0
43122,3.0
43123,2.0
43124,3.0
43125,3.0
43126,4.0
43127,3.0
43128,3.0
43129,3.0
43130,2.0
43131,4.0
43132,3.0
43133,3.0
43134,3.0
43135,4.0
43136,3.0
43137,3.0
43138,3.0
43139,3.0
43140,3.0
43141,2.0
43142,3.0
43143,2.0
43144,4.0
43145,2.0
43146,3.0
43147,2.0
43148,3.0
43149,3.0
43150,3.0
43151,3.0
43152,2.0
43153,3.0
43154,3.0
43155,4.0
43156,3.0
43157,4.0
43158,3.0
43159,3.0
43160,3.0
43161,2.0
43162,3.0
43163,3.0
43164,4.0
43165,3.0
43166,3.0
43167,5.0
43168,2.0
43169,3.0
43170,4.0
43171,3.0
43172,3.0
43173,3.0
43174,3.0
43175,2.0
43176,2.0
43177,3.0
43178,3.0
43179,4.0
43180,3.0
43181,4.0
43182,2.0
43183,3.0
43184,4.0
43185,3.0
43186,4.0
43187,3.0
43188,3.0
43189,3.0
43190,2.0
43191,3.0
43192,3.0
43193,3.0
43194,3.0
43195,3.0
43196,3.0
43197,3.0
43198,4.0
43199,2.0
43200,4.0
43201,4.0
43202,3.0
43203,3.0
43204,3.0
43205,4.0
43206,3.0
43207,3.0
43208,2.0
43209,3.0
43210,3.0
43211,3.0
43212,5.0
43213,3.0
43214,2.0
43215,3.0
43216,3.0
43217,3.0
43218,3.0
43219,2.0
43220,4.0
43221,4.0
43222,3.0
43223,3.0
43224,3.0
43225,2.0
43226,2.0
43227,2.0
43228,3.0
43229,3.0
43230,2.0
43231,2.0
43232,3.0
43233,3.0
43234,3.0
43235,3.0
43236,2.0
43237,3.0
43238,3.0
43239,4.0
43240,3.0
43241,2.0
43242,2.0
43243,1.0
43244,4.0
43245,3.0
43246,2.0
43247,2.0
43248,3.0
43249,2.0
43250,2.0
43251,3.0
43252,2.0
43253,3.0
43254,3.0
43255,3.0
43256,3.0
43257,3.0
43258,3.0
43259,3.0
43260,4.0
43261,2.0
43262,3.0
43263,4.0
43264,3.0
43265,2.0
43266,3.0
43267,4.0
43268,4.0
43269,4.0
43270,4.0
43271,4.0
43272,4.0
43273,3.0
43274,3.0
43275,3.0
43276,4.0
43277,3.0
43278,2.0
43279,2.0
43280,3.0
43281,3.0
43282,4.0
43283,3.0
43284,4.0
43285,3.0
43286,2.0
43287,3.0
43288,3.0
43289,2.0
43290,2.0
43291,2.0
43292,4.0
43293,1.0
43294,4.0
43295,3.0
43296,3.0
43297,3.0
43298,3.0
43299,2.0
43300,4.0
43301,3.0
43302,3.0
43303,3.0
43304,3.0
43305,2.0
43306,4.0
43307,3.0
43308,3.0
43309,3.0
43310,3.0
43311,4.0
43312,3.0
43313,4.0
43314,3.0
43315,4.0
43316,4.0
43317,3.0
43318,3.0
43319,3.0
43320,3.0
43321,3.0
43322,2.0
43323,3.0
43324,2.0
43325,3.0
43326,3.0
43327,3.0
43328,2.0
43329,3.0
43330,4.0
43331,3.0
43332,4.0
43333,3.0
43334,2.0
43335,1.0
43336,4.0
43337,4.0
43338,4.0
43339,3.0
43340,3.0
43341,2.0
43342,5.0
43343,3.0
43344,3.0
43345,4.0
43346,3.0
43347,3.0
43348,4.0
43349,3.0
43350,3.0
43351,4.0
43352,4.0
43353,3.0
43354,3.0
43355,4.0
43356,3.0
43357,3.0
43358,4.0
43359,3.0
43360,4.0
43361,4.0
43362,4.0
43363,4.0
43364,2.0
43365,4.0
43366,4.0
43367,5.0
43368,4.0
43369,3.0
43370,4.0
43371,3.0
43372,3.0
43373,4.0
43374,4.0
43375,3.0
43376,4.0
43377,3.0
43378,2.0
43379,2.0
43380,4.0
43381,4.0
43382,3.0
43383,3.0
43384,3.0
43385,3.0
43386,2.0
43387,3.0
43388,2.0
43389,4.0
43390,4.0
43391,4.0
43392,2.0
43393,4.0
43394,2.0
43395,3.0
43396,3.0
43397,2.0
43398,2.0
43399,4.0
43400,2.0
43401,2.0
43402,3.0
43403,3.0
43404,2.0
43405,4.0
43406,3.0
43407,3.0
43408,3.0
43409,3.0
43410,2.0
43411,3.0
43412,3.0
43413,3.0
43414,3.0
43415,2.0
43416,2.0
43417,3.0
43418,4.0
43419,3.0
43420,3.0
43421,4.0
43422,5.0
43423,3.0
43424,1.0
43425,3.0
43426,4.0
43427,2.0
43428,3.0
43429,4.0
43430,4.0
43431,3.0
43432,4.0
43433,3.0
43434,2.0
43435,3.0
43436,3.0
43437,2.0
43438,2.0
43439,3.0
43440,3.0
43441,4.0
43442,5.0
43443,4.0
43444,3.0
43445,4.0
43446,3.0
43447,4.0
43448,3.0
43449,1.0
43450,4.0
43451,4.0
43452,3.0
43453,4.0
43454,4.0
43455,3.0
43456,4.0
43457,4.0
43458,4.0
43459,4.0
43460,5.0
43461,4.0
43462,4.0
43463,3.0
43464,4.0
43465,3.0
43466,3.0
43467,4.0
43468,4.0
43469,3.0
43470,2.0
43471,3.0
43472,4.0
43473,3.0
43474,4.0
43475,4.0
43476,3.0
43477,3.0
43478,4.0
43479,3.0
43480,3.0
43481,4.0
43482,3.0
43483,4.0
43484,3.0
43485,3.0
43486,2.0
43487,3.0
43488,3.0
43489,4.0
43490,2.0
43491,3.0
43492,3.0
43493,4.0
43494,3.0
43495,4.0
43496,4.0
43497,3.0
43498,4.0
43499,3.0
43500,3.0
43501,4.0
43502,3.0
43503,3.0
43504,2.0
43505,2.0
43506,3.0
43507,3.0
43508,4.0
43509,3.0
43510,3.0
43511,4.0
43512,3.0
43513,3.0
43514,3.0
43515,3.0
43516,4.0
43517,3.0
43518,3.0
43519,4.0
43520,3.0
43521,3.0
43522,4.0
43523,4.0
43524,3.0
43525,2.0
43526,5.0
43527,3.0
43528,3.0
43529,4.0
43530,2.0
43531,3.0
43532,3.0
43533,3.0
43534,3.0
43535,4.0
43536,4.0
43537,3.0
43538,4.0
43539,2.0
43540,3.0
43541,2.0
43542,3.0
43543,3.0
43544,4.0
43545,2.0
43546,3.0
43547,4.0
43548,2.0
43549,4.0
43550,3.0
43551,4.0
43552,4.0
43553,2.0
43554,4.0
43555,3.0
43556,4.0
43557,3.0
43558,3.0
43559,3.0
43560,3.0
43561,4.0
43562,3.0
43563,3.0
43564,3.0
43565,3.0
43566,3.0
43567,3.0
43568,4.0
43569,4.0
43570,4.0
43571,3.0
43572,4.0
43573,3.0
43574,3.0
43575,2.0
43576,3.0
43577,4.0
43578,3.0
43579,4.0
43580,3.0
43581,3.0
43582,3.0
43583,4.0
43584,4.0
43585,2.0
43586,3.0
43587,3.0
43588,5.0
43589,4.0
43590,3.0
43591,3.0
43592,2.0
43593,2.0
43594,4.0
43595,3.0
43596,4.0
43597,4.0
43598,3.0
43599,2.0
43600,2.0
43601,2.0
43602,2.0
43603,4.0
43604,4.0
43605,1.0
43606,4.0
43607,3.0
43608,3.0
43609,4.0
43610,3.0
43611,4.0
43612,4.0
43613,4.0
43614,3.0
43615,3.0
43616,3.0
43617,3.0
43618,4.0
43619,3.0
43620,3.0
43621,3.0
43622,3.0
43623,4.0
43624,3.0
43625,3.0
43626,3.0
43627,3.0
43628,3.0
43629,2.0
43630,4.0
43631,3.0
43632,3.0
43633,2.0
43634,3.0
43635,4.0
43636,2.0
43637,3.0
43638,3.0
43639,4.0
43640,3.0
43641,4.0
43642,3.0
43643,3.0
43644,4.0
43645,2.0
43646,3.0
43647,3.0
43648,4.0
43649,3.0
43650,4.0
43651,3.0
43652,3.0
43653,3.0
43654,3.0
43655,3.0
43656,3.0
43657,2.0
43658,2.0
43659,3.0
43660,3.0
43661,2.0
43662,4.0
43663,4.0
43664,3.0
43665,4.0
43666,3.0
43667,4.0
43668,4.0
43669,4.0
43670,3.0
43671,4.0
43672,2.0
43673,1.0
43674,2.0
43675,2.0
43676,2.0
43677,3.0
43678,4.0
43679,4.0
43680,3.0
43681,3.0
43682,2.0
43683,3.0
43684,4.0
43685,2.0
43686,2.0
43687,3.0
43688,2.0
43689,4.0
43690,4.0
43691,4.0
43692,3.0
43693,2.0
43694,3.0
43695,3.0
43696,4.0
43697,4.0
43698,3.0
43699,4.0
43700,3.0
43701,2.0
43702,3.0
43703,3.0
43704,4.0
43705,4.0
43706,3.0
43707,4.0
43708,3.0
43709,3.0
43710,3.0
43711,4.0
43712,3.0
43713,3.0
43714,2.0
43715,3.0
43716,2.0
43717,3.0
43718,3.0
43719,3.0
43720,2.0
43721,2.0
43722,2.0
43723,3.0
43724,3.0
43725,3.0
43726,3.0
43727,4.0
43728,2.0
43729,3.0
43730,2.0
43731,2.0
43732,3.0
43733,2.0
43734,3.0
43735,3.0
43736,3.0
43737,5.0
43738,3.0
43739,3.0
43740,4.0
43741,2.0
43742,3.0
43743,3.0
43744,2.0
43745,2.0
43746,3.0
43747,2.0
43748,2.0
43749,3.0
43750,3.0
43751,2.0
43752,3.0
43753,3.0
43754,4.0
43755,2.0
43756,4.0
43757,3.0
43758,3.0
43759,4.0
43760,3.0
43761,2.0
43762,2.0
43763,1.0
43764,2.0
43765,3.0
43766,4.0
43767,1.0
43768,2.0
43769,2.0
43770,4.0
43771,3.0
43772,3.0
43773,4.0
43774,2.0
43775,3.0
43776,2.0
43777,2.0
43778,2.0
43779,3.0
43780,3.0
43781,2.0
43782,4.0
43783,1.0
43784,3.0
43785,3.0
43786,4.0
43787,3.0
43788,3.0
43789,4.0
43790,3.0
43791,4.0
43792,4.0
43793,4.0
43794,3.0
43795,4.0
43796,4.0
43797,3.0
43798,3.0
43799,3.0
43800,4.0
43801,4.0
43802,3.0
43803,2.0
43804,2.0
43805,4.0
43806,4.0
43807,3.0
43808,3.0
43809,3.0
43810,2.0
43811,3.0
43812,2.0
43813,3.0
43814,3.0
43815,3.0
43816,3.0
43817,3.0
43818,3.0
43819,3.0
43820,6.0
43821,4.0
43822,3.0
43823,3.0
43824,4.0
43825,3.0
43826,3.0
43827,3.0
43828,4.0
43829,1.0
43830,3.0
43831,3.0
43832,3.0
43833,3.0
43834,3.0
43835,3.0
43836,4.0
43837,1.0
43838,3.0
43839,4.0
43840,3.0
43841,3.0
43842,3.0
43843,4.0
43844,3.0
43845,4.0
43846,4.0
43847,2.0
43848,2.0
43849,4.0
43850,2.0
43851,3.0
43852,2.0
43853,3.0
43854,3.0
43855,4.0
43856,4.0
43857,4.0
43858,4.0
43859,4.0
43860,3.0
43861,3.0
43862,4.0
43863,2.0
43864,3.0
43865,2.0
43866,3.0
43867,4.0
43868,2.0
43869,4.0
43870,4.0
43871,3.0
43872,4.0
43873,4.0
43874,3.0
43875,3.0
43876,1.0
43877,4.0
43878,3.0
43879,4.0
43880,3.0
43881,3.0
43882,4.0
43883,3.0
43884,3.0
43885,3.0
43886,4.0
43887,4.0
43888,3.0
43889,2.0
43890,3.0
43891,4.0
43892,5.0
43893,4.0
43894,2.0
43895,3.0
43896,4.0
43897,4.0
43898,4.0
43899,4.0
43900,4.0
43901,4.0
43902,4.0
43903,4.0
43904,4.0
43905,2.0
43906,2.0
43907,3.0
43908,3.0
43909,3.0
43910,4.0
43911,3.0
43912,4.0
43913,3.0
43914,3.0
43915,4.0
43916,3.0
43917,3.0
43918,4.0
43919,5.0
43920,4.0
43921,4.0
43922,4.0
43923,3.0
43924,3.0
43925,5.0
43926,3.0
43927,3.0
43928,4.0
43929,4.0
43930,3.0
43931,5.0
43932,5.0
43933,4.0
43934,3.0
43935,3.0
43936,4.0
43937,4.0
43938,5.0
43939,3.0
43940,4.0
43941,4.0
43942,5.0
43943,3.0
43944,4.0
43945,3.0
43946,3.0
43947,4.0
43948,5.0
43949,3.0
43950,3.0
43951,3.0
43952,3.0
43953,3.0
43954,3.0
43955,4.0
43956,3.0
43957,3.0
43958,4.0
43959,3.0
43960,2.0
43961,3.0
43962,4.0
43963,4.0
43964,3.0
43965,3.0
43966,4.0
43967,2.0
43968,3.0
43969,4.0
43970,3.0
43971,2.0
43972,3.0
43973,4.0
43974,3.0
43975,1.0
43976,3.0
43977,3.0
43978,4.0
43979,2.0
43980,2.0
43981,3.0
43982,3.0
43983,2.0
43984,3.0
43985,5.0
43986,3.0
43987,2.0
43988,3.0
43989,4.0
43990,3.0
43991,3.0
43992,4.0
43993,4.0
43994,4.0
43995,4.0
43996,4.0
43997,5.0
43998,3.0
43999,3.0
44000,4.0
44001,4.0
44002,4.0
44003,2.0
44004,3.0
44005,3.0
44006,3.0
44007,2.0
44008,3.0
44009,2.0
44010,3.0
44011,3.0
44012,1.0
44013,3.0
44014,2.0
44015,3.0
44016,4.0
44017,3.0
44018,2.0
44019,4.0
44020,3.0
44021,4.0
44022,3.0
44023,3.0
44024,4.0
44025,3.0
44026,4.0
44027,3.0
44028,2.0
44029,1.0
44030,4.0
44031,2.0
44032,3.0
44033,2.0
44034,3.0
44035,3.0
44036,3.0
44037,4.0
44038,2.0
44039,3.0
44040,3.0
44041,2.0
44042,3.0
44043,3.0
44044,3.0
44045,3.0
44046,3.0
44047,3.0
44048,3.0
44049,3.0
44050,2.0
44051,2.0
44052,3.0
44053,1.0
44054,2.0
44055,3.0
44056,3.0
44057,3.0
44058,3.0
44059,5.0
44060,3.0
44061,2.0
44062,4.0
44063,4.0
44064,4.0
44065,3.0
44066,4.0
44067,4.0
44068,4.0
44069,3.0
44070,5.0
44071,4.0
44072,4.0
44073,4.0
44074,3.0
44075,3.0
44076,4.0
44077,3.0
44078,5.0
44079,4.0
44080,4.0
44081,3.0
44082,4.0
44083,3.0
44084,3.0
44085,4.0
44086,3.0
44087,4.0
44088,4.0
44089,2.0
44090,4.0
44091,4.0
44092,4.0
44093,4.0
44094,3.0
44095,5.0
44096,4.0
44097,5.0
44098,3.0
44099,4.0
44100,3.0
44101,4.0
44102,4.0
44103,4.0
44104,4.0
44105,4.0
44106,4.0
44107,5.0
44108,3.0
44109,3.0
44110,4.0
44111,4.0
44112,3.0
44113,4.0
44114,3.0
44115,4.0
44116,3.0
44117,4.0
44118,2.0
44119,2.0
44120,3.0
44121,3.0
44122,3.0
44123,3.0
44124,2.0
44125,3.0
44126,3.0
44127,4.0
44128,3.0
44129,4.0
44130,3.0
44131,4.0
44132,3.0
44133,4.0
44134,4.0
44135,4.0
44136,3.0
44137,2.0
44138,4.0
44139,4.0
44140,3.0
44141,4.0
44142,4.0
44143,3.0
44144,3.0
44145,4.0
44146,4.0
44147,4.0
44148,2.0
44149,4.0
44150,4.0
44151,3.0
44152,2.0
44153,3.0
44154,4.0
44155,4.0
44156,4.0
44157,3.0
44158,4.0
44159,4.0
44160,3.0
44161,4.0
44162,3.0
44163,4.0
44164,4.0
44165,3.0
44166,3.0
44167,4.0
44168,3.0
44169,4.0
44170,4.0
44171,3.0
44172,3.0
44173,3.0
44174,4.0
44175,4.0
44176,4.0
44177,2.0
44178,2.0
44179,2.0
44180,2.0
44181,2.0
44182,3.0
44183,2.0
44184,2.0
44185,4.0
44186,2.0
44187,3.0
44188,2.0
44189,2.0
44190,4.0
44191,4.0
44192,2.0
44193,3.0
44194,2.0
44195,3.0
44196,2.0
44197,2.0
44198,4.0
44199,2.0
44200,3.0
44201,4.0
44202,3.0
44203,4.0
44204,3.0
44205,4.0
44206,2.0
44207,3.0
44208,3.0
44209,4.0
44210,2.0
44211,3.0
44212,3.0
44213,2.0
44214,4.0
44215,4.0
44216,4.0
44217,2.0
44218,2.0
44219,3.0
44220,3.0
44221,5.0
44222,4.0
44223,1.0
44224,2.0
44225,2.0
44226,3.0
44227,4.0
44228,4.0
44229,4.0
44230,2.0
44231,3.0
44232,4.0
44233,4.0
44234,3.0
44235,4.0
44236,2.0
44237,4.0
44238,3.0
44239,3.0
44240,1.0
44241,2.0
44242,2.0
44243,3.0
44244,3.0
44245,3.0
44246,3.0
44247,3.0
44248,4.0
44249,4.0
44250,2.0
44251,2.0
44252,3.0
44253,3.0
44254,3.0
44255,3.0
44256,3.0
44257,3.0
44258,3.0
44259,2.0
44260,4.0
44261,4.0
44262,4.0
44263,3.0
44264,3.0
44265,4.0
44266,3.0
44267,3.0
44268,4.0
44269,4.0
44270,4.0
44271,3.0
44272,3.0
44273,3.0
44274,1.0
44275,4.0
44276,3.0
44277,3.0
44278,4.0
44279,4.0
44280,4.0
44281,4.0
44282,4.0
44283,2.0
44284,4.0
44285,3.0
44286,4.0
44287,5.0
44288,4.0
44289,4.0
44290,3.0
44291,3.0
44292,4.0
44293,3.0
44294,4.0
44295,3.0
44296,4.0
44297,4.0
44298,3.0
44299,3.0
44300,3.0
44301,4.0
44302,3.0
44303,4.0
44304,2.0
44305,3.0
44306,2.0
44307,4.0
44308,2.0
44309,2.0
44310,2.0
44311,2.0
44312,2.0
44313,2.0
44314,4.0
44315,2.0
44316,3.0
44317,4.0
44318,3.0
44319,3.0
44320,3.0
44321,3.0
44322,3.0
44323,3.0
44324,4.0
44325,3.0
44326,3.0
44327,4.0
44328,2.0
44329,3.0
44330,3.0
44331,3.0
44332,2.0
44333,3.0
44334,4.0
44335,3.0
44336,3.0
44337,4.0
44338,3.0
44339,2.0
44340,3.0
44341,3.0
44342,3.0
44343,4.0
44344,4.0
44345,3.0
44346,4.0
44347,3.0
44348,3.0
44349,3.0
44350,3.0
44351,4.0
44352,3.0
44353,4.0
44354,3.0
44355,2.0
44356,3.0
44357,3.0
44358,3.0
44359,4.0
44360,2.0
44361,3.0
44362,4.0
44363,3.0
44364,3.0
44365,2.0
44366,4.0
44367,2.0
44368,4.0
44369,3.0
44370,4.0
44371,3.0
44372,3.0
44373,3.0
44374,3.0
44375,3.0
44376,3.0
44377,3.0
44378,3.0
44379,4.0
44380,3.0
44381,3.0
44382,3.0
44383,4.0
44384,4.0
44385,2.0
44386,3.0
44387,3.0
44388,4.0
44389,4.0
44390,3.0
44391,2.0
44392,3.0
44393,3.0
44394,2.0
44395,3.0
44396,2.0
44397,3.0
44398,1.0
44399,2.0
44400,2.0
44401,2.0
44402,3.0
44403,4.0
44404,2.0
44405,2.0
44406,2.0
44407,4.0
44408,4.0
44409,2.0
44410,3.0
44411,2.0
44412,3.0
44413,2.0
44414,3.0
44415,2.0
44416,3.0
44417,4.0
44418,2.0
44419,4.0
44420,2.0
44421,2.0
44422,2.0
44423,4.0
44424,4.0
44425,4.0
44426,3.0
44427,2.0
44428,4.0
44429,3.0
44430,3.0
44431,4.0
44432,3.0
44433,2.0
44434,3.0
44435,3.0
44436,4.0
44437,3.0
44438,2.0
44439,4.0
44440,3.0
44441,2.0
44442,2.0
44443,3.0
44444,4.0
44445,4.0
44446,3.0
44447,3.0
44448,3.0
44449,2.0
44450,3.0
44451,2.0
44452,3.0
44453,3.0
44454,4.0
44455,3.0
44456,2.0
44457,3.0
44458,3.0
44459,3.0
44460,3.0
44461,4.0
44462,2.0
44463,3.0
44464,2.0
44465,2.0
44466,3.0
44467,1.0
44468,2.0
44469,4.0
44470,3.0
44471,3.0
44472,3.0
44473,4.0
44474,3.0
44475,3.0
44476,3.0
44477,4.0
44478,4.0
44479,2.0
44480,3.0
44481,3.0
44482,4.0
44483,3.0
44484,3.0
44485,3.0
44486,4.0
44487,2.0
44488,3.0
44489,4.0
44490,4.0
44491,4.0
44492,3.0
44493,3.0
44494,4.0
44495,3.0
44496,4.0
44497,4.0
44498,3.0
44499,2.0
44500,3.0
44501,3.0
44502,4.0
44503,3.0
44504,3.0
44505,3.0
44506,5.0
44507,3.0
44508,4.0
44509,3.0
44510,4.0
44511,3.0
44512,3.0
44513,3.0
44514,4.0
44515,3.0
44516,3.0
44517,2.0
44518,3.0
44519,3.0
44520,3.0
44521,3.0
44522,2.0
44523,3.0
44524,4.0
44525,2.0
44526,2.0
44527,3.0
44528,2.0
44529,4.0
44530,3.0
44531,3.0
44532,3.0
44533,3.0
44534,3.0
44535,2.0
44536,3.0
44537,2.0
44538,3.0
44539,2.0
44540,3.0
44541,4.0
44542,4.0
44543,3.0
44544,2.0
44545,3.0
44546,4.0
44547,4.0
44548,4.0
44549,4.0
44550,3.0
44551,4.0
44552,4.0
44553,4.0
44554,4.0
44555,3.0
44556,2.0
44557,3.0
44558,3.0
44559,3.0
44560,3.0
44561,3.0
44562,3.0
44563,2.0
44564,3.0
44565,2.0
44566,4.0
44567,3.0
44568,3.0
44569,4.0
44570,4.0
44571,3.0
44572,3.0
44573,3.0
44574,3.0
44575,3.0
44576,3.0
44577,4.0
44578,3.0
44579,3.0
44580,3.0
44581,3.0
44582,2.0
44583,3.0
44584,4.0
44585,3.0
44586,2.0
44587,2.0
44588,3.0
44589,3.0
44590,3.0
44591,4.0
44592,3.0
44593,3.0
44594,3.0
44595,3.0
44596,3.0
44597,3.0
44598,4.0
44599,4.0
44600,1.0
44601,3.0
44602,3.0
44603,4.0
44604,4.0
44605,2.0
44606,4.0
44607,4.0
44608,4.0
44609,2.0
44610,1.0
44611,2.0
44612,2.0
44613,3.0
44614,3.0
44615,3.0
44616,3.0
44617,3.0
44618,3.0
44619,3.0
44620,2.0
44621,3.0
44622,2.0
44623,4.0
44624,4.0
44625,3.0
44626,3.0
44627,2.0
44628,3.0
44629,3.0
44630,3.0
44631,4.0
44632,3.0
44633,4.0
44634,2.0
44635,4.0
44636,3.0
44637,3.0
44638,3.0
44639,4.0
44640,3.0
44641,3.0
44642,3.0
44643,3.0
44644,3.0
44645,3.0
44646,3.0
44647,3.0
44648,3.0
44649,3.0
44650,2.0
44651,4.0
44652,4.0
44653,2.0
44654,4.0
44655,4.0
44656,3.0
44657,4.0
44658,4.0
44659,4.0
44660,3.0
44661,5.0
44662,4.0
44663,3.0
44664,4.0
44665,5.0
44666,4.0
44667,3.0
44668,2.0
44669,3.0
44670,4.0
44671,3.0
44672,4.0
44673,3.0
44674,3.0
44675,3.0
44676,3.0
44677,3.0
44678,3.0
44679,3.0
44680,4.0
44681,3.0
44682,3.0
44683,3.0
44684,3.0
44685,2.0
44686,4.0
44687,4.0
44688,4.0
44689,3.0
44690,3.0
44691,3.0
44692,4.0
44693,4.0
44694,3.0
44695,4.0
44696,4.0
44697,2.0
44698,4.0
44699,4.0
44700,4.0
44701,4.0
44702,3.0
44703,3.0
44704,3.0
44705,2.0
44706,3.0
44707,2.0
44708,3.0
44709,1.0
44710,2.0
44711,3.0
44712,4.0
44713,4.0
44714,3.0
44715,3.0
44716,3.0
44717,3.0
44718,4.0
44719,3.0
44720,2.0
44721,3.0
44722,3.0
44723,3.0
44724,4.0
44725,2.0
44726,3.0
44727,3.0
44728,2.0
44729,4.0
44730,3.0
44731,3.0
44732,3.0
44733,1.0
44734,2.0
44735,3.0
44736,3.0
44737,2.0
44738,2.0
44739,2.0
44740,2.0
44741,3.0
44742,2.0
44743,2.0
44744,2.0
44745,2.0
44746,2.0
44747,2.0
44748,3.0
44749,3.0
44750,2.0
44751,4.0
44752,3.0
44753,3.0
44754,3.0
44755,3.0
44756,2.0
44757,3.0
44758,3.0
44759,3.0
44760,3.0
44761,2.0
44762,3.0
44763,2.0
44764,2.0
44765,2.0
44766,2.0
44767,3.0
44768,3.0
44769,3.0
44770,3.0
44771,3.0
44772,2.0
44773,3.0
44774,3.0
44775,2.0
44776,2.0
44777,3.0
44778,2.0
44779,2.0
44780,2.0
44781,2.0
44782,1.0
44783,2.0
44784,3.0
44785,3.0
44786,3.0
44787,2.0
44788,3.0
44789,3.0
44790,4.0
44791,2.0
44792,2.0
44793,4.0
44794,2.0
44795,3.0
44796,2.0
44797,2.0
44798,2.0
44799,2.0
44800,2.0
44801,3.0
44802,2.0
44803,4.0
44804,3.0
44805,4.0
44806,2.0
44807,4.0
44808,2.0
44809,3.0
44810,2.0
44811,3.0
44812,3.0
44813,3.0
44814,3.0
44815,3.0
44816,3.0
44817,3.0
44818,3.0
44819,4.0
44820,3.0
44821,3.0
44822,3.0
44823,3.0
44824,4.0
44825,3.0
44826,5.0
44827,4.0
44828,3.0
44829,3.0
44830,3.0
44831,4.0
44832,3.0
44833,4.0
44834,3.0
44835,3.0
44836,4.0
44837,3.0
44838,2.0
44839,4.0
44840,3.0
44841,2.0
44842,3.0
44843,3.0
44844,3.0
44845,3.0
44846,3.0
44847,3.0
44848,3.0
44849,3.0
44850,3.0
44851,2.0
44852,3.0
44853,2.0
44854,2.0
44855,3.0
44856,3.0
44857,4.0
44858,4.0
44859,1.0
44860,2.0
44861,3.0
44862,4.0
44863,4.0
44864,3.0
44865,2.0
44866,3.0
44867,3.0
44868,4.0
44869,2.0
44870,3.0
44871,2.0
44872,4.0
44873,4.0
44874,3.0
44875,4.0
44876,4.0
44877,3.0
44878,4.0
44879,3.0
44880,3.0
44881,4.0
44882,3.0
44883,4.0
44884,4.0
44885,5.0
44886,3.0
44887,4.0
44888,3.0
44889,4.0
44890,3.0
44891,5.0
44892,4.0
44893,4.0
44894,5.0
44895,3.0
44896,4.0
44897,4.0
44898,3.0
44899,4.0
44900,3.0
44901,4.0
44902,4.0
44903,3.0
44904,4.0
44905,4.0
44906,4.0
44907,2.0
44908,4.0
44909,2.0
44910,4.0
44911,4.0
44912,2.0
44913,4.0
44914,4.0
44915,4.0
44916,4.0
44917,3.0
44918,3.0
44919,3.0
44920,4.0
44921,4.0
44922,4.0
44923,3.0
44924,4.0
44925,4.0
44926,3.0
44927,3.0
44928,4.0
44929,4.0
44930,4.0
44931,1.0
44932,4.0
44933,3.0
44934,4.0
44935,4.0
44936,3.0
44937,3.0
44938,3.0
44939,3.0
44940,3.0
44941,4.0
44942,2.0
44943,2.0
44944,3.0
44945,5.0
44946,3.0
44947,2.0
44948,3.0
44949,2.0
44950,4.0
44951,3.0
44952,4.0
44953,2.0
44954,2.0
44955,3.0
44956,3.0
44957,2.0
44958,4.0
44959,2.0
44960,2.0
44961,4.0
44962,4.0
44963,3.0
44964,2.0
44965,4.0
44966,3.0
44967,3.0
44968,3.0
44969,4.0
44970,4.0
44971,2.0
44972,3.0
44973,3.0
44974,4.0
44975,2.0
44976,3.0
44977,2.0
44978,4.0
44979,3.0
44980,3.0
44981,3.0
